title,category,link
Way of the Reaper,history,https://www.audible.com/pd/Bios-Memoirs/Way-of-the-Reaper-Audiobook/B01GF72HRU
The Accidental President,history,https://www.audible.com/pd/History/The-Accidental-President-Audiobook/B075G11C85
Helmet for My Pillow,history,https://www.audible.com/pd/Bios-Memoirs/Helmet-for-My-Pillow-Audiobook/B00FOXCPXI
A World Undone,history,https://www.audible.com/pd/History/A-World-Undone-Audiobook/B0085NZ77A
Dialects and the Fallacy of Blackboard Grammar,history,https://www.audible.com/pd/History/Dialects-and-the-Fallacy-of-Blackboard-Grammar-Audiobook/B01DPSKTUO
The Doomsday Machine,history,https://www.audible.com/pd/History/The-Doomsday-Machine-Audiobook/B077NQ3158
The Fall and Rise of China,history,https://www.audible.com/pd/History/The-Fall-and-Rise-of-China-Audiobook/B00DIAUENC
The Hot Zone,history,https://www.audible.com/pd/History/The-Hot-Zone-Audiobook/B004XJ60P8
Malcolm X: The Last Speeches,history,https://www.audible.com/pd/History/Malcolm-X-The-Last-Speeches-Audiobook/B00B1FPTMC
"The Autobiography of Martin Luther King, Jr.",history,https://www.audible.com/pd/History/The-Autobiography-of-Martin-Luther-King-Jr-Audiobook/B002V01BJQ
American Originals: Helen Keller,history,https://www.audible.com/pd/History/American-Originals-Helen-Keller-Audiobook/B01B8IS4NW
The Forgotten Soldier,history,https://www.audible.com/pd/Bios-Memoirs/The-Forgotten-Soldier-Audiobook/B06XD1Y3WD
Thomas Jefferson and the Tripoli Pirates,history,https://www.audible.com/pd/History/Thomas-Jefferson-and-the-Tripoli-Pirates-Audiobook/B0146TTE5W
Left of Bang,history,https://www.audible.com/pd/History/Left-of-Bang-Audiobook/B0187WEUN0
Island of the Lost,history,https://www.audible.com/pd/History/Island-of-the-Lost-Audiobook/B01DCNHXGA
Lions of Kandahar,history,https://www.audible.com/pd/Bios-Memoirs/Lions-of-Kandahar-Audiobook/B008210EVY
The Best and the Brightest,history,https://www.audible.com/pd/History/The-Best-and-the-Brightest-Audiobook/B071VF482C
Narrative of the Life of Frederick Douglass,history,https://www.audible.com/pd/Bios-Memoirs/Narrative-of-the-Life-of-Frederick-Douglass-Audiobook/B015CYJON2
The Six Wives of Henry VIII,history,https://www.audible.com/pd/Bios-Memoirs/The-Six-Wives-of-Henry-VIII-Audiobook/B009PRIE2K
Where Men Win Glory,history,https://www.audible.com/pd/Bios-Memoirs/Where-Men-Win-Glory-Audiobook/B002V0M5NM
No Easy Day,history,https://www.audible.com/pd/Bios-Memoirs/No-Easy-Day-Audiobook/B0092POGIG
American Originals: Abigail Adams,history,https://www.audible.com/pd/Bios-Memoirs/American-Originals-Abigail-Adams-Audiobook/B01B3BNKXS
Bill O'Reilly's Legends and Lies: The Civil War,history,https://www.audible.com/pd/History/Bill-OReillys-Legends-and-Lies-The-Civil-War-Audiobook/B06XK94C5V
History's Great Military Blunders and the Lessons They Teach,history,https://www.audible.com/pd/History/Historys-Great-Military-Blunders-and-the-Lessons-They-Teach-Audiobook/B015983X2O
What the Constitution Says,history,https://www.audible.com/pd/History/What-the-Constitution-Says-Audiobook/B01KGDVFTU
At Home,history,https://www.audible.com/pd/History/At-Home-Audiobook/B0042FWTTE
Destined for War,history,https://www.audible.com/pd/History/Destined-for-War-Audiobook/B071YG9W5S
The Path Between the Seas,history,https://www.audible.com/pd/History/The-Path-Between-the-Seas-Audiobook/B004KO0Z6Q
Into the Fire: A Firsthand Account of the Most Extraordinary Battle in the Afghan War,history,https://www.audible.com/pd/Bios-Memoirs/Into-the-Fire-A-Firsthand-Account-of-the-Most-Extraordinary-Battle-in-the-Afghan-War-Audiobook/B009CC9IDW
Parting the Waters,history,https://www.audible.com/pd/History/Parting-the-Waters-Audiobook/B002UZMPXI
Bellevue,history,https://www.audible.com/pd/History/Bellevue-Audiobook/B01M3NWBGL
Sapiens,history,https://www.audible.com/pd/History/Sapiens-Audiobook/B075LW9SF6
Beyond Band of Brothers,history,https://www.audible.com/pd/Bios-Memoirs/Beyond-Band-of-Brothers-Audiobook/B002V0QPT2
Killer Elite: Completely Revised and Updated,history,https://www.audible.com/pd/History/Killer-Elite-Completely-Revised-and-Updated-Audiobook/B073ZLTNK9
Killing Reagan,history,https://www.audible.com/pd/History/Killing-Reagan-Audiobook/B00YNFR23G
Black Hawk Down,history,https://www.audible.com/pd/History/Black-Hawk-Down-Audiobook/B007IKJQMI
The Emerald Mile,history,https://www.audible.com/pd/History/The-Emerald-Mile-Audiobook/B00P2VCB6S
Life in a Medieval City,history,https://www.audible.com/pd/History/Life-in-a-Medieval-City-Audiobook/B074KLX5J2
The Wordy Shipmates,history,https://www.audible.com/pd/History/The-Wordy-Shipmates-Audiobook/B002VA3AMW
Colonial Cookery in North America,history,https://www.audible.com/pd/History/Colonial-Cookery-in-North-America-Audiobook/B01I3O3S9Y
The Vikings,history,https://www.audible.com/pd/History/The-Vikings-Audiobook/B00DJ6K6KG
Prague Winter,history,https://www.audible.com/pd/Bios-Memoirs/Prague-Winter-Audiobook/B007V5HW0I
The Great Trials of World History and the Lessons They Teach Us,history,https://www.audible.com/pd/History/The-Great-Trials-of-World-History-and-the-Lessons-They-Teach-Us-Audiobook/B077MPF9MW
The Ascent of Money,history,https://www.audible.com/pd/Business/The-Ascent-of-Money-Audiobook/B002V5B7PO
"Confucius, Buddha, Jesus, and Muhammad",history,https://www.audible.com/pd/History/Confucius-Buddha-Jesus-and-Muhammad-Audiobook/B00D99RPF2
The Taking of K-129,history,https://www.audible.com/pd/History/The-Taking-of-K-129-Audiobook/B0754L12RS
Hitler's Soldiers,history,https://www.audible.com/pd/History/Hitlers-Soldiers-Audiobook/B079Q86448
Church History in Plain Language,history,https://www.audible.com/pd/History/Church-History-in-Plain-Language-Audiobook/B00GTWYXTW
The Guns of August,history,https://www.audible.com/pd/History/The-Guns-of-August-Audiobook/B002V5CUFK
God,history,https://www.audible.com/pd/History/God-Audiobook/B074HFKH8K
George Washington's Secret Six,history,https://www.audible.com/pd/History/George-Washingtons-Secret-Six-Audiobook/B00G6ZOHAW
The Federalist Papers,history,https://www.audible.com/pd/History/The-Federalist-Papers-Audiobook/B0711XVGW4
The Girls of Atomic City,history,https://www.audible.com/pd/History/The-Girls-of-Atomic-City-Audiobook/B00G3EI0ZE
Mythology,history,https://www.audible.com/pd/History/Mythology-Audiobook/B00B9F9O1G
Heart of Europe,history,https://www.audible.com/pd/History/Heart-of-Europe-Audiobook/B071WDF9J8
Lost in Shangri-La,history,https://www.audible.com/pd/History/Lost-in-Shangri-La-Audiobook/B004WFX9Q6
The Final Days,history,https://www.audible.com/pd/History/The-Final-Days-Audiobook/B079MD3RHZ
The Perfect Horse,history,https://www.audible.com/pd/History/The-Perfect-Horse-Audiobook/B01II96IE6
The Worst Hard Time,history,https://www.audible.com/pd/History/The-Worst-Hard-Time-Audiobook/B002V1CKB8
Democracy in America,history,https://www.audible.com/pd/Classics/Democracy-in-America-Audiobook/B0044EOCA2
"The Civil War: A Narrative, Vol. 2",history,https://www.audible.com/pd/History/The-Civil-War-A-Narrative-Vol-2-Audiobook/B01LWQNLSY
The Marshall Plan,history,https://www.audible.com/pd/History/The-Marshall-Plan-Audiobook/B0786STWMD
A History of the United States in Five Crashes,history,https://www.audible.com/pd/History/A-History-of-the-United-States-in-Five-Crashes-Audiobook/B06Y468234
The Zookeeper's Wife,history,https://www.audible.com/pd/History/The-Zookeepers-Wife-Audiobook/B002V1AEL6
19 Minutes to Live,history,https://www.audible.com/pd/History/19-Minutes-to-Live-Audiobook/B07BN18SJM
The Half Has Never Been Told,history,https://www.audible.com/pd/History/The-Half-Has-Never-Been-Told-Audiobook/B00N22R9P2
